AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable8.R0C0
AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable4.R1C0
AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable4.R0C0
AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable5.R1C0
AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable5.R0C0
AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable6.R1C0
AD 8_1_plus_1_9,hint,1,1,1,AD JCommTable6.R0C0
AD 8_1_plus_1_9,hint,0,1,1,AD done
AD 3_4_plus_2_6,incorrect,3,1,1,AD done
AD 3_4_plus_2_6,correct,0,1,0,AD JCommTable8.R0C0
AD 3_4_plus_2_6,incorrect,2,1,1,AD JCommTable6.R1C0
AD 3_4_plus_2_6,incorrect,3,1,1,AD JCommTable6.R0C0
AD 3_4_plus_2_6,incorrect,2,1,1,AD JCommTable4.R1C0
AD 3_4_plus_2_6,incorrect,3,1,1,AD JCommTable5.R0C0
AD 3_4_plus_2_6,incorrect,1,1,1,AD JCommTable4.R0C0
AD 3_4_plus_2_6,incorrect,2,1,1,AD JCommTable5.R1C0
AD 2_10_plus_7_5,correct,0,1,0,AD JCommTable8.R0C0
AD 2_10_plus_7_5,correct,0,1,0,AD JCommTable4.R1C0
AD 2_10_plus_7_5,correct,1,1,0,AD JCommTable4.R0C0
AD 2_10_plus_7_5,incorrect,2,1,1,AD JCommTable6.R0C0
AD 2_10_plus_7_5,incorrect,1,1,1,AD JCommTable5.R0C0
AD 2_10_plus_7_5,incorrect,2,1,0,AD JCommTable6.R1C0
AD 2_10_plus_7_5,correct,0,1,0,AD JCommTable5.R1C0
AD 2_10_plus_7_5,correct,0,1,0,AD done
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable8.R0C0
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable4.R1C0
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable4.R0C0
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable5.R1C0
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable5.R0C0
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable6.R1C0
AD 8_3_plus_4_4,correct,0,1,0,AD JCommTable6.R0C0
AD 8_3_plus_4_4,correct,0,1,0,AD done
AS 9_7_plus_9_7,incorrect,1,0,0,AS JCommTable8.R0C0
AS 9_7_plus_9_7,incorrect,2,0,0,AS JCommTable4.R1C0
AS 9_7_plus_9_7,hint,1,1,1,AS JCommTable6.R1C0
AS 9_7_plus_9_7,hint,1,1,1,AS JCommTable6.R0C0
AS 9_7_plus_9_7,correct,0,1,0,AS done
M 1_5_times_9_9,incorrect,1,0,0,M  JCommTable8.R0C0
M 1_5_times_9_9,incorrect,4,1,1,M  JCommTable6.R0C0
M 1_5_times_9_9,incorrect,2,1,1,M  JCommTable6.R1C0
M 1_5_times_9_9,incorrect,1,0,0,M  JCommTable4.R1C0
M 1_5_times_9_9,incorrect,1,1,1,M  done
AS 5_3_plus_6_3,incorrect,1,0,0,AS JCommTable4.R1C0
AS 5_3_plus_6_3,incorrect,1,0,0,AS JCommTable8.R0C0
AS 5_3_plus_6_3,incorrect,2,1,0,AS JCommTable6.R1C0
AS 5_3_plus_6_3,incorrect,1,1,0,AS JCommTable6.R0C0
AS 5_3_plus_6_3,correct,0,1,0,AS done
AD 10_7_plus_6_3,incorrect,1,1,0,AD JCommTable6.R1C0
AD 10_7_plus_6_3,hint,1,1,1,AD JCommTable8.R0C0
AD 10_7_plus_6_3,correct,0,1,0,AD JCommTable4.R1C0
AD 10_7_plus_6_3,correct,0,1,0,AD JCommTable4.R0C0
AD 10_7_plus_6_3,correct,0,1,0,AD JCommTable5.R1C0
AD 10_7_plus_6_3,correct,0,1,0,AD JCommTable5.R0C0
AD 10_7_plus_6_3,correct,1,1,0,AD JCommTable6.R0C0
AD 10_7_plus_6_3,correct,0,1,0,AD done
M 10_2_times_8_10,incorrect,1,0,0,M  JCommTable8.R0C0
M 10_2_times_8_10,incorrect,2,1,1,M  JCommTable6.R0C0
M 10_2_times_8_10,hint,1,1,1,M  JCommTable6.R1C0
M 10_2_times_8_10,correct,0,1,0,M  done
M 3_7_times_3_2,incorrect,2,1,1,M  JCommTable6.R0C0
M 3_7_times_3_2,incorrect,2,1,1,M  JCommTable6.R1C0
M 3_7_times_3_2,correct,0,1,0,M  done
AS 2_7_plus_1_7,incorrect,1,1,0,AS JCommTable6.R0C0
AS 2_7_plus_1_7,incorrect,1,1,0,AS JCommTable6.R1C0
AS 2_7_plus_1_7,correct,0,1,0,AS done
AD 1_6_plus_2_6,incorrect,2,1,0,AD JCommTable6.R1C0
AD 1_6_plus_2_6,incorrect,2,1,0,AD JCommTable6.R0C0
AD 1_6_plus_2_6,hint,1,1,1,AD JCommTable8.R0C0
AD 1_6_plus_2_6,correct,1,1,0,AD JCommTable4.R1C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable4.R0C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable5.R1C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable5.R0C0
AD 1_6_plus_2_6,correct,0,1,0,AD done
AD 7_6_plus_10_6,correct,0,1,0,AD JCommTable8.R0C0
AD 7_6_plus_10_6,correct,0,1,0,AD JCommTable4.R1C0
AD 7_6_plus_10_6,correct,0,1,0,AD JCommTable4.R0C0
AD 7_6_plus_10_6,correct,0,1,0,AD JCommTable5.R1C0
AD 7_6_plus_10_6,correct,1,1,0,AD JCommTable5.R0C0
AD 7_6_plus_10_6,correct,0,1,0,AD JCommTable6.R0C0
AD 7_6_plus_10_6,correct,0,1,0,AD JCommTable6.R1C0
AD 7_6_plus_10_6,correct,0,1,0,AD done
AD 10_7_plus_2_9,correct,0,1,0,AD JCommTable8.R0C0
AD 10_7_plus_2_9,correct,0,1,0,AD JCommTable4.R1C0
AD 10_7_plus_2_9,correct,0,1,0,AD JCommTable4.R0C0
AD 10_7_plus_2_9,correct,0,1,0,AD JCommTable5.R1C0
AD 10_7_plus_2_9,correct,0,1,0,AD JCommTable5.R0C0
AD 10_7_plus_2_9,correct,1,1,0,AD JCommTable6.R1C0
AD 10_7_plus_2_9,correct,0,1,0,AD JCommTable6.R0C0
AD 10_7_plus_2_9,correct,0,1,0,AD done
M 7_8_times_8_10,correct,0,1,0,M  JCommTable6.R1C0
M 7_8_times_8_10,incorrect,3,1,1,M  JCommTable6.R0C0
M 7_8_times_8_10,correct,0,1,0,M  done
M 5_3_times_8_10,correct,0,1,0,M  JCommTable6.R1C0
M 5_3_times_8_10,correct,0,1,0,M  JCommTable6.R0C0
M 5_3_times_8_10,correct,0,1,0,M  done
AS 5_4_plus_7_4,incorrect,1,1,0,AS JCommTable6.R1C0
AS 5_4_plus_7_4,incorrect,1,1,0,AS JCommTable6.R0C0
AS 5_4_plus_7_4,correct,0,1,0,AS done
AS 2_1_plus_8_1,incorrect,1,0,0,AS JCommTable8.R0C0
AS 2_1_plus_8_1,incorrect,1,1,0,AS JCommTable6.R0C0
AS 2_1_plus_8_1,correct,0,1,0,AS JCommTable6.R1C0
AS 2_1_plus_8_1,correct,0,1,0,AS done
AS 3_1_plus_10_1,correct,0,1,0,AS JCommTable6.R1C0
AS 3_1_plus_10_1,correct,0,1,0,AS JCommTable6.R0C0
AS 3_1_plus_10_1,correct,0,1,0,AS done
AS 7_8_plus_4_8,incorrect,1,1,0,AS JCommTable6.R1C0
AS 7_8_plus_4_8,correct,0,1,0,AS JCommTable6.R0C0
AS 7_8_plus_4_8,correct,0,1,0,AS done
M 3_3_times_4_7,correct,0,1,0,M  JCommTable6.R1C0
M 3_3_times_4_7,correct,0,1,0,M  JCommTable6.R0C0
M 3_3_times_4_7,correct,0,1,0,M  done
AS 3_8_plus_3_8,correct,0,1,0,AS JCommTable6.R1C0
AS 3_8_plus_3_8,correct,0,1,0,AS JCommTable6.R0C0
AS 3_8_plus_3_8,correct,0,1,0,AS done
AS 9_4_plus_3_4,incorrect,1,1,0,AS JCommTable6.R1C0
AS 9_4_plus_3_4,correct,0,1,0,AS JCommTable6.R0C0
AS 9_4_plus_3_4,correct,0,1,0,AS done
AS 5_2_plus_1_2,correct,0,1,0,AS JCommTable6.R1C0
AS 5_2_plus_1_2,correct,0,1,0,AS JCommTable6.R0C0
AS 5_2_plus_1_2,correct,0,1,0,AS done
AS 6_1_plus_9_1,correct,0,1,0,AS JCommTable6.R1C0
AS 6_1_plus_9_1,correct,0,1,0,AS JCommTable6.R0C0
AS 6_1_plus_9_1,correct,0,1,0,AS done
AS 3_9_plus_3_9,hint,1,1,1,AS JCommTable6.R1C0
AS 3_9_plus_3_9,hint,1,1,1,AS JCommTable6.R0C0
AS 3_9_plus_3_9,hint,0,1,1,AS done
AS 2_2_plus_1_2,incorrect,1,1,0,AS done
AS 2_2_plus_1_2,correct,0,1,0,AS JCommTable6.R0C0
AS 2_2_plus_1_2,correct,1,1,0,AS JCommTable6.R1C0
AS 4_3_plus_5_3,correct,1,1,0,AS JCommTable6.R0C0
AS 4_3_plus_5_3,correct,0,1,0,AS JCommTable6.R1C0
AS 4_3_plus_5_3,correct,0,1,0,AS done
AS 7_4_plus_2_4,correct,0,1,0,AS JCommTable6.R0C0
AS 7_4_plus_2_4,incorrect,1,1,0,AS done
AS 7_4_plus_2_4,correct,0,1,0,AS JCommTable6.R1C0
M 7_10_times_8_1,incorrect,2,1,1,M  JCommTable6.R0C0
M 7_10_times_8_1,incorrect,2,1,1,M  JCommTable6.R1C0
M 7_10_times_8_1,correct,0,1,0,M  done
M 7_5_times_9_7,incorrect,1,1,0,M  JCommTable6.R0C0
M 7_5_times_9_7,incorrect,2,1,1,M  JCommTable6.R1C0
M 7_5_times_9_7,correct,0,1,0,M  done
AD 6_5_plus_3_10,incorrect,3,1,1,AD JCommTable6.R0C0
AD 6_5_plus_3_10,incorrect,4,1,1,AD JCommTable6.R1C0
AD 6_5_plus_3_10,hint,1,1,1,AD JCommTable8.R0C0
AD 6_5_plus_3_10,hint,1,1,1,AD JCommTable4.R1C0
AD 6_5_plus_3_10,hint,1,1,1,AD JCommTable4.R0C0
AD 6_5_plus_3_10,hint,1,1,1,AD JCommTable5.R1C0
AD 6_5_plus_3_10,hint,1,1,1,AD JCommTable5.R0C0
AD 6_5_plus_3_10,incorrect,1,1,1,AD done
M 10_8_times_1_3,incorrect,3,1,1,M  JCommTable6.R1C0
M 10_8_times_1_3,incorrect,1,0,0,M  JCommTable5.R0C0
M 10_8_times_1_3,incorrect,1,0,0,M  JCommTable4.R1C0
M 10_8_times_1_3,incorrect,1,1,1,M  JCommTable6.R0C0
M 10_8_times_1_3,incorrect,1,0,0,M  JCommTable4.R0C0
M 10_8_times_1_3,incorrect,1,0,0,M  JCommTable5.R1C0
M 10_8_times_1_3,incorrect,1,0,0,M  JCommTable8.R0C0
M 10_8_times_1_3,correct,0,1,0,M  done
AD 7_4_plus_3_7,incorrect,4,1,1,AD JCommTable6.R1C0
AD 7_4_plus_3_7,incorrect,2,1,0,AD JCommTable6.R0C0
AD 7_4_plus_3_7,incorrect,2,1,1,AD JCommTable5.R0C0
AD 7_4_plus_3_7,correct,0,1,0,AD JCommTable8.R0C0
AD 7_4_plus_3_7,incorrect,2,1,1,AD JCommTable4.R0C0
AD 7_4_plus_3_7,hint,1,1,1,AD JCommTable4.R1C0
AD 7_4_plus_3_7,correct,0,1,0,AD JCommTable5.R1C0
AD 7_4_plus_3_7,correct,0,1,0,AD done
AD 7_1_plus_1_5,correct,1,1,0,AD JCommTable8.R0C0
AD 7_1_plus_1_5,incorrect,2,1,1,AD JCommTable5.R0C0
AD 7_1_plus_1_5,correct,0,1,0,AD JCommTable4.R1C0
AD 7_1_plus_1_5,correct,1,1,0,AD JCommTable5.R1C0
AD 7_1_plus_1_5,correct,0,1,0,AD JCommTable4.R0C0
AD 7_1_plus_1_5,correct,1,1,0,AD JCommTable6.R1C0
AD 7_1_plus_1_5,correct,0,1,0,AD JCommTable6.R0C0
AD 7_1_plus_1_5,correct,0,1,0,AD done
M 9_2_times_9_1,correct,0,1,0,M  JCommTable6.R0C0
M 9_2_times_9_1,incorrect,1,0,0,M  JCommTable4.R1C0
M 9_2_times_9_1,correct,0,1,0,M  JCommTable6.R1C0
M 9_2_times_9_1,correct,0,1,0,M  done
AD 9_2_plus_10_10,incorrect,1,1,0,AD JCommTable6.R0C0
AD 9_2_plus_10_10,correct,0,1,0,AD JCommTable8.R0C0
AD 9_2_plus_10_10,correct,0,1,0,AD JCommTable4.R1C0
AD 9_2_plus_10_10,correct,0,1,0,AD JCommTable5.R1C0
AD 9_2_plus_10_10,correct,1,1,0,AD JCommTable4.R0C0
AD 9_2_plus_10_10,incorrect,2,1,0,AD JCommTable6.R1C0
AD 9_2_plus_10_10,correct,0,1,0,AD JCommTable5.R0C0
AD 9_2_plus_10_10,correct,0,1,0,AD done
AD 5_2_plus_3_7,correct,0,1,0,AD JCommTable8.R0C0
AD 5_2_plus_3_7,incorrect,1,1,0,AD JCommTable5.R1C0
AD 5_2_plus_3_7,correct,0,1,0,AD JCommTable4.R1C0
AD 5_2_plus_3_7,incorrect,1,1,0,AD JCommTable5.R0C0
AD 5_2_plus_3_7,correct,0,1,0,AD JCommTable4.R0C0
AD 5_2_plus_3_7,correct,1,1,0,AD JCommTable6.R0C0
AD 5_2_plus_3_7,correct,0,1,0,AD JCommTable6.R1C0
AD 5_2_plus_3_7,correct,0,1,0,AD done
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable8.R0C0
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable4.R1C0
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable5.R1C0
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable4.R0C0
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable5.R0C0
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable6.R0C0
AD 1_9_plus_1_8,correct,0,1,0,AD JCommTable6.R1C0
AD 1_9_plus_1_8,correct,0,1,0,AD done
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable8.R0C0
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable4.R1C0
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable5.R1C0
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable4.R0C0
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable5.R0C0
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable6.R0C0
AD 9_9_plus_4_6,correct,0,1,0,AD JCommTable6.R1C0
AD 9_9_plus_4_6,correct,0,1,0,AD done
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable8.R0C0
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable4.R1C0
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable5.R1C0
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable4.R0C0
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable5.R0C0
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable6.R0C0
AD 5_4_plus_2_5,correct,0,1,0,AD JCommTable6.R1C0
AD 5_4_plus_2_5,correct,0,1,0,AD done
AD 6_8_plus_7_8,incorrect,1,1,0,AD JCommTable6.R1C0
AD 6_8_plus_7_8,incorrect,1,1,0,AD JCommTable6.R0C0
AD 6_8_plus_7_8,hint,0,1,1,AD JCommTable8.R0C0
AD 6_8_plus_7_8,correct,0,1,0,AD JCommTable4.R1C0
AD 6_8_plus_7_8,correct,0,1,0,AD JCommTable5.R1C0
AD 6_8_plus_7_8,correct,0,1,0,AD JCommTable4.R0C0
AD 6_8_plus_7_8,correct,0,1,0,AD JCommTable5.R0C0
AD 6_8_plus_7_8,correct,0,1,0,AD done
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable8.R0C0
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable4.R1C0
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable5.R1C0
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable4.R0C0
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable5.R0C0
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable6.R0C0
AD 3_9_plus_4_3,correct,0,1,0,AD JCommTable6.R1C0
AD 3_9_plus_4_3,correct,0,1,0,AD done
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable8.R0C0
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable4.R1C0
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable5.R1C0
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable4.R0C0
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable5.R0C0
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable6.R0C0
AD 1_4_plus_3_3,correct,0,1,0,AD JCommTable6.R1C0
AD 1_4_plus_3_3,correct,0,1,0,AD done
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable8.R0C0
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable4.R1C0
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable5.R1C0
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable4.R0C0
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable5.R0C0
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable6.R0C0
AD 5_5_plus_7_10,correct,0,1,0,AD JCommTable6.R1C0
AD 5_5_plus_7_10,correct,0,1,0,AD done
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable8.R0C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable4.R1C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable5.R1C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable4.R0C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable5.R0C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable6.R0C0
AD 1_6_plus_2_6,correct,0,1,0,AD JCommTable6.R1C0
AD 1_6_plus_2_6,correct,0,1,0,AD done
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable8.R0C0
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable4.R1C0
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable5.R1C0
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable4.R0C0
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable5.R0C0
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable6.R0C0
AD 1_6_plus_5_8,correct,0,1,0,AD JCommTable6.R1C0
AD 1_6_plus_5_8,correct,0,1,0,AD done
